text_id,text_title,text_type,section,line_number,source_line_number,sumerian,translation
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,12,12,é an-šú ģud-da ki-šú ...,"Temple, in heaven resplendent, in earth ..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,13,13,é an-šú ... ki-šú ...,"Temple, in heaven ..., in earth ..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,14,14,é an-šú siḳḳa ki-šú udu-[gim ... ...],"Temple, in heaven (_like_) a wild goat, on earth like a sheep ..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,15,15,é an-šú ... ki-šú dár-[bar-gim ...],"Temple, in heaven (_like_) ..., in earth like a roe ..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,16,16,é an-šú ... gim ... ki-šú dár-bar-gim ...,"Temple, in heaven like ..., in earth like a roe ..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,17,17,é an-šú muš-gim sîg-ga ki-šu babbar-gim za-e laģ-[laģ?],"Temple, in heaven like a dragon gleaming, on earth like the sunlight thou shinest."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,18,18,é an-šú babbar-gim è-a ki-šu d.Nannar-gim ...,"Temple, in heaven like the sun arising, in earth like the new moon ..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,19,19,é an-šú kur-ra ki-šu idim-ma,"Temple, in heaven shining, on earth loud crying."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,20,20,é an-ki 3 gu-ma-bi na-nam,Of the temple of heaven and earth three are its attendants.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,21,21,ÉN-ḪAR-(ki) gim rib-ba galu ši-in-ga-an-túm-mu,Like _EN-ḪAR_ it has been made surpassing; verily man has brought solicitude for it.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,22,22,ur-sag-bi d.Áš-šir-gí-gim rib-ba-[ra],Its hero like Ašširgi has been made surpassing; the mother
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,23,23,[ama] ši-in-ga-an-ù-tud,verily has borne him.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,24,24,[nin-bi] d.Nin-tud-gim rib-ba-ra a-ba er-mu-ni-in-duģ,Its lady like Nintud has been made surpassing. And then wailing began.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,25,25,[gú] 3-kam-ma-[ám],It is the third section.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,26,8384,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,27,1,[é- ...] ní-gal-ar an-ni mu-maģ sá,"[Temple ...] in  splendor blazing, which Anu with a far-famed name has named."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,28,2,[è ...]-gal d.En-lil-li nam-ma-ni gal tar-ri,"[Temple ...] great, whose fate Enlil has grandly decreed."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,29,3,[é]á-nun-gál d.A-nun-ge-ne kalam sigi(?) lám(?)-mu,"[Temple] ... of the Anunnaki, in the Land _starlike gleaming_."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,30,4,é ki-dúr im-dúb-bu dingir gal-gal-e-ne,"Temple, peaceful dwelling place of the great gods."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,31,5,é an-ki-bi-da giš-ģar-bi ni-ģar me el šu-ba-e-tag,"Oh temple whose design in heaven and earth has been planned, thou art possessed of pure decrees."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,32,6,é kalam ki-gar-ra zag-gar-ra uš-sa,"Temple erected in the Land, where stand the chapels of the gods."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,33,7,é-kur ģe-gál ka-zal ud-zal-zal-li,"Mountain house, radiant with abundance and festivity."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,34,8,é d.Nin-ģar-sag-gà zi-kalam-ma ki-bi-šú gar,Temple in whose place Ninharsag has instituted the breath of life of Sumer.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,35,9,é-ģar-sag-gal šu-luģ-ģa túm-ma nig-nam-ma-ni ni-kúr,"Great mountain house, made worthy of the rituals of purification, of its possessions nought changes."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,36,10,é ... da-nu ka-áš-bar nu-gà-gà,Temple ... ceases not to render decision.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,37,11,è ... kalam-dagal-šú lá-a,Temple ... unto the wide Land bearing.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,38,12,[é] kalam šár ù-tud numun giš-isimu tuk-tuk,"[Temple] causing the multitudes of the Land to produce offspring, causing the seed to send forth sprouts."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,39,13,[é] lugal ù-tud nam kalam-ma tar-ri,"Temple that gives birth to king, decreeing the fate of the Land."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,40,14,[é] bár-bár kar su-ḳin-dúr-bi ag-dé,...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,41,15,ÉN-ḪAR-(ki)-gim rib-ba galu ši-in-ga-an-túm-mu,Like _ÉN-ḪAR_ it has been made surpassing; verily man has wrought solicitude for it.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,42,16,ur-sag-bi d.Áš-šir-gí-gim rib-ba ama ši-in-ga-ám-ù-tud,Its hero like Ašširgi has been made surpassing; the mother verily has borne him.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,43,17,nin-bi d.Nin-tud-gim rib-ba-ra a-ba er-mu-ni-in-duģ,Its lady like Nintud has been made surpassing. And then wailing began.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. II,44,18,[gú 4]-kam-ma-ám,It is the fourth section.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",1,26,[uru]-in-ga-ám uru-in-ga-ám šag-bi a-ba a-mu-un-zu,"It is a city, it is a city! Its secrets who shall understand?"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",2,27,é Keš-ki uru-in-ga-ám šag-bi a-ba a-mu-un-zu,The temple of Keš is a city! Its secrets who shall understand?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",3,28,šag-bi-a ur-sag ur-sag-e-ne si-mu-un-si-di-e-ne,Within it the heroic ones administrate.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",4,29,eš-bar-ḳin-dùg-ga šu-gal mu-un-dú-dú,The oracles proclaimed grandly it executes.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",5,30,é-e gud-udu-dam gud-ám-ma-gur-ri(?)-en,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",6,31,?-e tum-ma-ám luģ-luģ- ...,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",7,32,é-e gud-šár-ra-ám al-dúg-[ga?],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",8,33,è-e udu-šár-ra-ám al-dúg-[ga?],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",9,34,giš-KU-LIL(?)-ne gú-LIL-ma-ám gál-li ...,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,"ASHMOLEAN PRISM, COL. II",10,35,giš-KU-da ... gùr ...,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,1,2,gišA-TU-GAB-LIŠ-dam an-da-PI-PI-SAL(?) ...,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,2,3,ģar-sag-da mă-a an-da-sîg-sîg-[ga-ám?],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,3,4,EN-ḪAR-(ki)-gim rib-ba galu ši-in-ga-túm-mu,Like EN-HAR it has been made surpassing; verily man has wrought solicitude for it.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,4,5,ur-sag-bi d.Aš-šir-gi-gim rib-ba ama ši-in-ga-an-ù-tud,Its hero like Ašširgi has been made surpassing; the mother verily has borne him.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,5,6,nin-bi d.Nin-tud-gim rib-ba-ra a-ba er mu-ni-in-duģ,Its lady like Nintud has been made surpassing. And then wailing began.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,6,7,[gú 4-kam-ma-ám,Section four it is.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,7,8,...,...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,8,9,é [    ],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,9,10,é [  ]-la né [  ] tu [  ] ur [  ],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,10,11,šag-bi-a ur-sag ur-sag-e-ne si-mu-un-si-di-e-ne,Within it the heroic ones administrate.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,11,12,d.Nin-ģar-sag-gà ušumgal-ám šag-ki im-[    ],Ninḫarsag _placed_ it in the bosom of the earth like a python.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,12,13,d.Nin-tud ama-gal-la tud-tud mu-un-[    ],Nintud the great mother ...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,13,14,d.Šul-pa-è-a pa-te-si-ge nam-en-na mu [    ],Šulpae the priest king lordship ...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,14,15,d.Áš-šir-gi ur-sag-gà AB-mu-[...],"Ašširgi, the champion, ..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,15,16,d.Urumaš ligir-gal-ám edin-na-an mu-da-an-[...],Urumaš great prince in the (heavenly) plain has ...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,16,17,é-e siḳḳa lu-lim gú-ám-ma-gur-ri,The temple assembles the rams and bucks.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,17,18,ÉN-ḪAR-(ki)-gim rib-ba galu ši-in-ga-an-túm-mu,Like EN-HAR it has been made surpassing; verily man has wrought solicitude for it.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,18,19,ur-sag-bi d.Áš-šir-gi-gim rib-ba,Its hero like Ašširgi has been made surpassing; the mother
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,19,20,ama ši-in-ga-a-an-ù-tud,verily has borne him.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,20,21,nin-bi d.Nin-tud-gim rib-ba-ra a-ba er-mu-ni-in-duģ,Its lady like Nintud has been made surpassing. And then wailing began.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,21,22,é 5-kam-ma-ám,It is the fifth section.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,22,23,é ud-gim ki-gal-la gub-ba,The temple like the sun on the vast foundation stands.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,23,24,am-laģ-laģ-gim edin-na sūg-sūg-[gi],Like a white bull on the landscape it reposes.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,24,25,[    ] e gar-ra é [    ],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,25,26,[    ]-bi-ta [    ],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,26,27,[    -]ta [    ],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,27,31,[    ] ra [    ],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,28,32,[    ] gar nu [    ],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,29,33,[    ] an-šár ki-šar,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,30,34,[    ]bi la-ģa-ma ki-uš-sa,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,31,35,[    ] na-ra-ab Uri-(ki)-ka keš-du,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,32,36,ÉN-ḪAR-(ki)-gim rib-ba galu ši-in-ga-an-túm-mu,Like ÉN-HAR it has been made surpassing; verily man has brought solicitude for it.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,33,1,ur-sag-bi d.Áš-šir-gí-gim rib-ba-ra,Its hero like Ašširgi has been made surpassing; the mother
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,34,2,ama-a ši-in-ga-an-ù-tud,verily has borne him.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,35,3,nin-bi d.Nin-tud-gim rib-ba-ra a-ba er-mu-ni-in-duģ,Its lady like Nintud has been made surpassing. And then wailing began.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,36,4,é 6-kam-ma ám,It is the sixth section.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,37,5,é-azag LU-bi é....,The sacred temple whose (?) is....
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,38,6,é-Keš-(ki)-azag LU-bi é,The sacred temple of Keš whose ? is....
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,39,7,é-a en-bi d.A-nun-na-me-eš,"In the temple whose high priests are the Anunnaki,"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,40,8,nu-éš-bi dim-é-an-na-me-eš,"Whose sacrificial priests are the _dim_ of Eanna,"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,41,9,kisal-e lugal-bur-ra-ám mu-un-gub,The aisle ... treads.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,42,10,en-dug šag túg-lal nam-mi-in-lal,(The temple) unto which a beneficent lord has shown solicitude....
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,43,11,a-tu-e umun d.En-ki NE-GAB in-[    ],"The libator(?), lord Enki...."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,44,12,tu-e a-ŭr(?)-a mu-    e-    gub,The baptizer ... treads thee.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,45,13,làl a-šag-ga ki-azag-ga-ám mi-...,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,46,14,en isimu-e abkal ubar-e-ne tù ki-ám-ma-gál-li-eš [ ]šeš-a-ni SU-mu-un-sīg-gi-ne,"The lord Isimu, the councilor...."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,47,15,[    ] RU URU RU mu-ni-ib-bi-ne,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,48,16,[    ]-ma-ge gig-ga mi-ni-ib-za [    ] á-lal-e gù-ģu mi-ni-ib-bi,... in sorrow abounds. ... the _bound_ cry like birds (?)[7]
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,49,17,[    ]?-ra-ge sūģ-sūģ mi-ni-ib-za [    ] dug-gi si-ģa-ba-ni-ib di,... in desolation abounds. ... may direct aright.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,50,18,[    ] ka-zal-bi  al-dug,Of ... its joy was sweet.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,51,19,[    -]dug ka-zal-bi al-dug,Of ... its joy was sweet.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,52,20,[    ]-zal-bi a-mu-un-KU,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,53,21,[    ]-ģar-sag-gà nin-bi[?-] bi ám-mu-un-KU(?),
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,54,22,ÉN-ḪAR-(ki)-gim rib-ba galu ši-in-ga-an-túm-mu,Like EN-HAR it has been made surpassing; verily man has brought solicitude for it.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,55,23,ur-sag-bi d.Áš-šir-gi-gim rib-ba ama ši-in-ga-an-ù-tud,Its hero like Ašširgi has been made surpassing; verily the mother has borne him.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,56,24,nin-bi d.Nin-tud-gim rib-ba-ṛa a-ba er-mu-ni-in-duģ,Its lady like Nintud has been made surpassing. And then wailing began.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,COL. III,57,25,[é(?)] 7-kam-ma-ám,It is the seventh section.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),1,1,nin-ri nin-ri gú-ám-me úru in-ga-ám-me ù-li-li,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),2,2,a gašan-mu nu-nunuz-šág-ga   ù,"How long my queen, the pious woman, in misery?"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),3,3,é-gí-a é-sag-il-la    ù,The bride of Esagila in misery?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),4,4,dumu-sag d.Uraša-a ù,First born daughter of Urasha in misery?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),5,5,dumu-sag é-i-be- d.A-nu-um ù,First born daughter of the temple Ibe-Anum in misery?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),6,6,gašan-gù-ur-a-sĭg ud-lal-a-ge ù,"The obedient queen, she the ..., in misery?"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),7,7,gašan-mu d.Na-na-a ù,My queen Nana in misery?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),8,8,é-zu é-zu-šú ù,(How long) shall thy temple for thy temple in misery be?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),9,9,uru-zu uru-zu-šú ù,Thy city for thy city in misery be?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),10,10,dam-zu dam-zu-šú ù,Thy wives for thy wives in misery be?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),11,11,dumu-zu dumu-zu-šú ù,Thy sons for thy sons in misery be?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),12,12,še-ib-šú še-ib-gí-gí ù,(How long) for the brick walls shall the brick walls restored wail?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),13,13,saģar-šú saģar-gí-gí ù,For the dust shall the restored dust wail?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),14,14,si-mă azag an-na še-ir-ma-al-la ní-te-na dirig-ga-zu-dé za-e dirig-ga-zu-dé,"Bright horned light of heaven mighty of itself, in thy excellence, yea thou in thy excellence,"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),15,15,na-an-na-ru el-lu ša ša-me-e e-ṭil ra-ma-ni-šu ina šu-tu-ru-ti-ka at-tam,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),16,16,a-a d.Nannar si-mă azag an-na še-ir-ma-al- a ní-te-na,"O father Nannar bright horned light of heaven, mighty of itself, (in thy excellence, yea thou in thy excellence),"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),17,17,a-a d.Nannar umun-e an-šár,"Father Nannar, lord of all the heavens,"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),18,18,umun d.Nannar umun d.Aš-ìm-ür-ra,"Lord Nannar, lord of the rising light,"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),19,19,umun gu-la galu nin-ģul-ma-al-la uru-zu ní-te-en-na še-ir-ma-al-la ní-te-en-na,"Great lord, who himself has  wrought evil to thy city, mighty of himself,"
